name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sweden,2021-03-12,5,0.9,3,2.3,-4.1,-0.4,1.3,89.6,0.98,100,37.5,"rain,snow",,,34.9,22.5,209.4,983.3,11.4,14.7,41.7,3.6,2,,2021-03-12T06:12:43,2021-03-12T17:43:24,1,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-13,6,-0.2,3.3,4.9,-2.1,1.4,-0.3,78.4,0,0,0,,,,24.3,14.6,182.8,990.1,11.3,21.8,58,5,3,,2021-03-13T06:09:47,2021-03-13T17:45:48,0,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-14,5.8,-1.1,2.5,3.9,-2.6,1.2,-2,75.2,0,0,0,,,,22.4,14.3,230.3,992.6,9.5,20,55.6,4.5,3,,2021-03-14T06:06:51,2021-03-14T17:48:11,0.01,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-15,7.5,-1.3,3.4,7.5,-3.5,2.5,-2.4,67.4,0,0,0,,,,19.7,12.6,117.8,1002.4,7.9,26.2,57.5,4.9,3,,2021-03-15T06:03:54,2021-03-15T17:50:35,0.02,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-16,6.3,-1.4,2.4,4,-1.8,1.4,-2.1,74.3,0,0,0,,,,23.7,13.5,240.3,1015.1,6.7,19.5,89.6,7.6,4,,2021-03-16T06:00:57,2021-03-16T17:52:58,0.04,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-17,3,-3.9,1.1,2.5,-3.9,-1,-4.3,68.1,0.03,100,8.33,rain,,,31.4,18.2,322.4,1021.8,8.2,27.9,62.8,5.5,3,,2021-03-17T05:58:00,2021-03-17T17:55:21,0.07,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,ESSB"
sweden,2021-03-18,3.8,-3,-0.2,0.3,-7.5,-3.4,-5.2,69.4,0.07,100,4.17,"rain,snow",,,37.8,19.4,263.1,1020.6,9.7,30.8,78.1,6.7,4,,2021-03-18T05:55:03,2021-03-18T17:57:44,0.11,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,02567099999,ESSA,ESSB"
sweden,2021-03-19,0.5,-4,-1.7,-1.2,-8.9,-5.7,-9.9,55,0,0,0,,,,39.4,21.3,253.2,1026.2,3.7,29.6,102,9,4,,2021-03-19T05:52:06,2021-03-19T18:00:07,0.15,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,02567099999,02458099999,ESSB"
sweden,2021-03-20,7.3,-1.7,2.9,4.3,-5.9,-0.8,-4,61.1,0,0,0,,,,32.6,20.8,236.9,1010.9,7.7,29.3,90,7.6,4,,2021-03-20T05:49:09,2021-03-20T18:02:29,0.2,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-21,6.1,1.9,4,1.6,-2.6,-0.2,-7.2,46.4,0.07,100,8.33,rain,,,54.8,34.1,306.4,1004,3.7,30.4,112.2,9.6,4,,2021-03-21T05:46:11,2021-03-21T18:04:52,0.24,Rain,Clear conditions throughout the day with early morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-22,9.7,1.1,5.2,7,-3.1,2.1,-3.9,52.3,0,0,0,,,,34.1,24.6,277.7,1010.2,7.6,30,90.2,7.7,4,,2021-03-22T05:43:13,2021-03-22T18:07:14,0.29,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-23,14.1,3,8.6,14.1,2.4,8,-1.1,51.9,0,0,0,,,,30.7,17.8,228,1013.6,1.9,29.4,144.4,12.7,5,,2021-03-23T05:40:16,2021-03-23T18:09:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-24,9.9,4,7.3,6.6,0.6,4.2,2.3,71.3,0,0,0,,,,45.5,26.9,245.4,1010.6,8,26.3,60.8,5.2,4,,2021-03-24T05:37:18,2021-03-24T18:11:58,0.39,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-25,10.6,4.3,7.3,10.6,0.6,4.9,1.1,66.4,0.42,100,12.5,rain,,,43.5,24.1,243.9,1011.3,5,23.9,136,11.6,5,,2021-03-25T05:34:20,2021-03-25T18:14:21,0.43,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-26,12.5,3.3,7,12.5,0.3,5.2,2.2,73.3,0,0,0,,,,30.8,16.3,208.3,1014.5,5.1,16,113.2,9.9,4,,2021-03-26T05:31:23,2021-03-26T18:16:43,0.46,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-27,11.8,4.3,7.1,11.8,2.4,5.2,2.6,74.3,0.02,100,4.17,rain,,,38.7,26.6,137,1010.7,6.8,8.7,121.1,10.5,4,,2021-03-27T05:28:25,2021-03-27T18:19:05,0.49,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-28,6.8,3,4.5,4,-1.5,1.4,2.2,85.5,1.58,100,41.67,rain,,,40.1,21.9,165.4,1009.1,11.5,16.2,40.1,3.3,2,,2021-03-28T06:25:28,2021-03-28T19:21:26,0.5,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-29,12.4,5.1,8.5,12.4,1.7,6.8,5.6,82.4,0.32,100,12.5,rain,,,38.7,23.6,200.8,1011.4,10.3,25.3,83.8,7.2,3,,2021-03-29T06:22:30,2021-03-29T19:23:48,0.51,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-30,13.7,8.5,11.2,13.7,6.2,10.4,7.4,78.1,0,0,0,,,,44.3,32.1,252,1014.1,5.8,27.8,131.9,11.2,5,,2021-03-30T06:19:33,2021-03-30T19:26:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-31,10,5,6.9,10,3.5,5.1,5.1,88.6,3.04,100,45.83,rain,,,35.6,21.3,252,1015.6,11.4,20.3,34.7,2.9,1,,2021-03-31T06:16:36,2021-03-31T19:28:32,0.55,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-01,9.5,1.3,5.7,7.2,-1.1,3.5,-2,59.9,0,0,0,,,,32.1,22.5,297.5,1017.4,2.8,29.2,168.8,14.6,5,,2021-04-01T06:13:39,2021-04-01T19:30:54,0.6,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-02,8.6,3.5,5.4,6,1.3,2.9,-2.9,55.4,0.2,100,12.5,rain,,,38.5,19.9,298.5,1013.4,7.5,30.1,100.6,8.6,4,,2021-04-02T06:10:42,2021-04-02T19:33:16,0.65,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
sweden,2021-04-03,7.9,2.1,5.1,5.3,-2.2,1.7,-4.9,49.2,0,0,0,,,,35.1,21,307.6,1017.6,7.8,30,178.4,15.5,6,,2021-04-03T06:07:45,2021-04-03T19:35:38,0.7,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-04,12.2,2.4,7.7,12.2,-0.8,5.6,-1.4,53.9,0,0,0,,,,50.4,30.5,231.8,1003.2,1.2,28.2,170.7,14.8,6,,2021-04-04T06:04:49,2021-04-04T19:38:01,0.76,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-05,7.2,-0.9,2.7,3,-6.4,-2.1,-1.8,73.4,1.88,100,50,"rain,snow",,,58.1,30.8,245.5,980.3,8.6,24.6,86.1,7.4,3,,2021-04-05T06:01:53,2021-04-05T19:40:23,0.81,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-06,7.7,0.6,4.1,3.4,-4.1,-0.2,-6.8,46,0,0,0,,,,54.4,32.9,249.6,985,0.6,31,184.9,16,6,,2021-04-06T05:58:57,2021-04-06T19:42:45,0.86,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-07,6.8,1.1,3.9,4.5,-1.7,1.4,-3.1,63.4,0.82,100,29.17,"rain,snow",,,31.5,19.7,233.7,995.4,8.7,24.6,102.2,8.8,3,,2021-04-07T05:56:02,2021-04-07T19:45:08,0.91,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-08,7.8,-0.7,3.9,5.7,-0.7,2.3,-5.5,52.4,0,0,0,,,,29.9,17.1,279,1005.3,6.9,29.2,180.2,15.4,6,,2021-04-08T05:53:06,2021-04-08T19:47:30,0.94,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02443099999,E4931,02458099999,ESSA,ESSB"
sweden,2021-04-09,8.7,2.1,4.7,4.9,-2.4,0.7,0,73,5.59,100,58.33,rain,,,62.3,30.1,209.1,995,10.9,24.6,84.8,7.2,5,,2021-04-09T05:50:12,2021-04-09T19:49:53,0.97,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-10,9.1,1.9,5.1,5.7,-3,1.4,-3.7,57.5,0.11,100,8.33,rain,,,45.1,28.7,244.3,1004.8,3.5,28.1,191.5,16.3,6,,2021-04-10T05:47:17,2021-04-10T19:52:15,0.99,Rain,Clear conditions throughout the day with rain clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-11,9,1.1,4.6,6.6,-3.5,2,-3,60,2.54,100,20.83,"rain,snow",,,43.9,27.8,157.3,1018.2,4.7,24.8,123.8,10.6,5,,2021-04-11T05:44:23,2021-04-11T19:54:38,1,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-12,7.8,2.1,5.3,6.8,-2,3.3,2.1,80.8,0.5,100,16.67,rain,,,32.5,20.2,198.4,1012.7,7.2,19.3,84.8,7.3,3,,2021-04-12T05:41:30,2021-04-12T19:57:01,0,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,ESSB"
sweden,2021-04-13,7.5,1.6,4.6,4.7,-1,2.4,-1,67.9,0.07,100,4.17,rain,,,32.4,18.2,216.7,1017.9,5,33.3,138.4,12.1,6,,2021-04-13T05:38:37,2021-04-13T19:59:24,0.01,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,ESSB"
sweden,2021-04-14,7.5,-0.2,4,5.6,-2.3,2.3,-3.6,60.7,0,0,0,,,,29.6,15.3,239.3,1025.3,2.2,28.5,166.1,14.1,6,,2021-04-14T05:35:45,2021-04-14T20:01:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-15,10.1,-0.9,4.7,10.1,-0.9,3.4,-4.1,56.5,0,0,0,,,,34.2,15.7,133,1032.1,0.6,28.7,201.5,17.3,6,,2021-04-15T05:32:53,2021-04-15T20:04:11,0.05,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-16,11.6,-0.3,6,11.6,-3.2,4.4,-4.2,51.5,0,0,0,,,,44,22.1,122.4,1030.7,0,28.5,205.3,17.6,6,,2021-04-16T05:30:01,2021-04-16T20:06:34,0.08,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-17,12.3,1.6,7.6,12.3,-0.8,6.2,-3.4,50.3,0,0,0,,,,35.2,21.5,133.1,1029.9,1.3,29.9,186.1,16.2,6,,2021-04-17T05:27:11,2021-04-17T20:08:58,0.12,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-18,12.4,1.9,8.2,12.4,1.9,7.6,-3,48.6,0,0,0,,,,32.4,20.6,78.8,1029.6,0,29.3,218,19,6,,2021-04-18T05:24:21,2021-04-18T20:11:22,0.16,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-19,13.4,2.6,8.5,13.4,2.6,8.2,-1.6,50.7,0,0,0,,,,32.4,21.7,110.2,1028,0,28.2,221.4,19.3,6,,2021-04-19T05:21:31,2021-04-19T20:13:45,0.21,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-20,14.9,3.1,9.1,14.9,2.7,8.9,-2.8,46.6,0,0,0,,,,22.2,14.8,148.8,1019.3,0,29.1,223.3,19.3,6,,2021-04-20T05:18:43,2021-04-20T20:16:09,0.26,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
sweden,2021-04-21,14.3,3.3,8.8,14.3,1.4,8.5,-2.5,46,0.02,100,4.17,rain,,,29.6,19,177.2,1003.6,3,28.6,189.8,16.3,6,,2021-04-21T05:15:55,2021-04-21T20:18:33,0.31,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-22,5.4,1.3,2.7,5.4,-3.9,-1,0.8,87.7,6.1,100,50,"rain,snow",,,46.4,24.7,301.4,1003.4,9.5,17.5,50.1,4.1,1,,2021-04-22T05:13:08,2021-04-22T20:20:57,0.36,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-23,7.7,0.8,4.4,5.2,-3.9,0.7,-5.4,51.9,0.25,100,4.17,rain,,,49.3,27.3,306.8,1012.6,6.2,30,156.4,13.7,5,,2021-04-23T05:10:21,2021-04-23T20:23:21,0.41,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
sweden,2021-04-24,5.3,1,3,2.9,-3.7,-0.8,-4.9,56.3,0.05,100,4.17,rain,,,45.9,23.7,310.5,1017,6,30.1,116.9,9.9,4,,2021-04-24T05:07:36,2021-04-24T20:25:45,0.45,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-25,3.7,0,2,-0.7,-3.7,-2.1,-4.1,64.8,0.04,100,8.33,rain,,,43,26.1,316.9,1019.3,7.8,30,114.2,9.8,3,,2021-04-25T05:04:52,2021-04-25T20:28:10,0.48,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-26,4.7,0.7,2.7,0.9,-3.3,-1.2,-3.8,63.2,0.12,100,12.5,rain,,,44.2,22.8,321.1,1017.7,14.7,29.6,77.4,6.7,2,,2021-04-26T05:02:08,2021-04-26T20:30:34,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
sweden,2021-04-27,10.1,0,4.9,10.1,-3.2,2.6,-5.6,48.8,0,0,0,,,,30.2,20.4,258.8,1015.7,8.7,29.8,220.8,18.9,7,,2021-04-27T04:59:26,2021-04-27T20:32:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-28,8.4,0.5,5,8,0.5,4.2,-4.8,51.4,0,0,0,,,,23.6,15.2,207.7,1014.7,6.2,29.3,178,15.3,6,,2021-04-28T04:56:44,2021-04-28T20:35:22,0.52,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-29,8.5,2.1,5.3,7.2,1.5,3.9,-2.3,61.3,0,0,0,,,,25.5,14.9,90.9,1014,7.5,27.6,170.9,14.7,5,,2021-04-29T04:54:04,2021-04-29T20:37:45,0.54,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-04-30,9.9,-0.5,5.2,7.7,-3.1,3.3,-5.1,50.7,0,0,0,,,,37,18,265.8,1012.1,4.6,29.5,207.6,17.9,7,,2021-04-30T04:51:25,2021-04-30T20:40:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,02458099999,ESSB"
sweden,2021-05-01,10.7,2,5.8,10.7,0.5,4.3,-3.9,51.6,0,0,0,,,,31.5,20.4,217,1015.2,6.7,29.1,183.3,15.8,5,,2021-05-01T04:48:47,2021-05-01T20:42:33,0.63,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-02,10.6,3.2,6.6,10.6,0.1,4.2,-3.8,48,0.36,100,20.83,rain,,,34.5,22.7,132.3,1015.8,8.1,30.3,217.9,18.8,7,,2021-05-02T04:46:10,2021-05-02T20:44:56,0.68,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-03,11.7,2.5,7.5,11.7,2.5,7.1,-3.7,48.3,0,0,0,,,,27.4,13.8,206.1,1010.4,12.1,29.1,212.6,18.3,6,,2021-05-03T04:43:35,2021-05-03T20:47:19,0.74,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,02567099999,02458099999,ESSB"
sweden,2021-05-04,10.6,4.5,6.7,10.6,0.8,5,0.3,65.5,0.26,100,12.5,rain,,,29.2,22.7,119.5,1004.6,6.8,33.3,170.5,14.7,6,,2021-05-04T04:41:01,2021-05-04T20:49:42,0.79,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-05,4.7,2.1,3.7,1.1,-3.5,-0.6,2.8,94,18.22,100,100,rain,,,51.9,30.2,58.7,993.4,12.5,12.3,35.8,3,1,,2021-05-05T04:38:28,2021-05-05T20:52:04,0.84,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-06,4.3,2.7,3.5,0.7,-1.1,-0.1,2.5,93.1,2.81,100,62.5,rain,,,30.8,19.8,273.7,994.3,12.5,18.9,43.4,3.7,1,,2021-05-06T04:35:57,2021-05-06T20:54:26,0.89,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-07,6.1,1.6,3.7,5,-2.3,0.5,-1,72.4,0,0,0,,,,35.8,20.9,308.9,1003.2,10.5,29.4,127.2,11,4,,2021-05-07T04:33:27,2021-05-07T20:56:48,0.92,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-08,12.5,2.6,7.6,12.5,2.5,6.4,-0.6,58,0.35,100,16.67,rain,,,33.8,27.9,231.6,1009.6,3.9,28.7,218.4,18.7,6,,2021-05-08T04:30:59,2021-05-08T20:59:09,0.96,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-09,10.2,4.6,7,10.2,2.8,5.4,2.6,74.6,2.07,100,37.5,rain,,,40.5,26.5,138.3,1010.7,8.8,21,103.5,8.8,4,,2021-05-09T04:28:33,2021-05-09T21:01:29,0.98,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-10,17.4,7.6,12.4,17.4,7,12.1,7.6,75.1,7.82,100,37.5,rain,,,43.8,25.8,158,1008.2,7.8,18.7,162.2,14,7,,2021-05-10T04:26:08,2021-05-10T21:03:49,1,Rain,Clear conditions throughout the day with rain clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
sweden,2021-05-11,23.1,9,15.5,23.1,9,15.5,7.5,60.1,0,0,0,,,,22.1,16.5,149.2,1011.9,0.2,24.6,253.6,21.9,7,,2021-05-11T04:23:46,2021-05-11T21:06:08,1,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-12,19.9,10.7,15.8,19.9,10.7,15.8,5.1,51.2,0,0,0,,,,35.1,31.6,115.3,1010.7,0,26.7,273.5,23.4,7,,2021-05-12T04:21:25,2021-05-12T21:08:26,0,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-13,22.5,12.2,17.3,22.5,12.2,17.3,6.1,49.9,0.05,100,4.17,rain,,,26.9,21.9,100.9,1008.2,1.1,25.5,255.2,21.9,7,,2021-05-13T04:19:06,2021-05-13T21:10:43,0.01,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-14,15.3,9.7,12.8,15.3,8.4,12.8,8.4,75.2,3.81,100,58.33,rain,,,25.2,17.6,123.5,1005.6,7.7,19.2,145.4,12.6,6,,2021-05-14T04:16:49,2021-05-14T21:13:00,0.03,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-15,14.2,8.4,10.6,14.2,6.1,10,8.3,86.6,1.77,100,33.33,rain,,,26.3,17.8,123,1003.8,12.2,17.2,138.9,11.9,5,,2021-05-15T04:14:34,2021-05-15T21:15:15,0.06,Rain,Clear conditions throughout the day with rain clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-16,16.5,8,11.2,16.5,5.9,10.5,6.8,75.6,0.02,100,4.17,rain,,,28.3,20.3,149.7,1006,10.1,22.8,176.7,15.4,7,,2021-05-16T04:12:22,2021-05-16T21:17:29,0.09,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-17,15.1,8,10.9,15.1,5.4,10,8.2,84.1,15.41,100,41.67,rain,,,26.4,19.3,132.3,1002.3,12.7,21.3,159.7,13.9,6,,2021-05-17T04:10:12,2021-05-17T21:19:42,0.14,Rain,Clear conditions throughout the day with rain clearing later.,rain,"02486099999,02464099999,02490099999,02489099999,02469099999,02443099999,02484099999,02458099999,ESSA,E4931,ESSB"
sweden,2021-05-18,19.4,7,13.3,19.4,5.2,12.9,6.5,67.5,0,0,0,,,,23.3,13.6,225.3,1005.9,3.3,20.2,203.4,17.5,7,,2021-05-18T04:08:04,2021-05-18T21:21:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,ESSB"
sweden,2021-05-19,18.3,9.6,14.3,18.3,9,14.3,6.7,61,0.71,100,12.5,rain,,,29.2,18.8,274.1,1006.5,4.5,29.1,226.7,19.7,8,,2021-05-19T04:05:58,2021-05-19T21:24:03,0.23,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-20,17.4,9.1,12.9,17.4,7.6,12.7,5.1,60.5,0.05,100,4.17,rain,,,28.2,17.9,248,1007.7,5.5,29.1,236.3,20.5,6,,2021-05-20T04:03:55,2021-05-20T21:26:12,0.28,Rain,Clear conditions throughout the day with early morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-21,17.3,7.7,11.4,17.3,6.4,10.8,6.3,73.2,1.59,100,25,rain,,,29.7,19.8,218.8,1001.7,4.4,27.6,206.9,17.9,7,,2021-05-21T04:01:55,2021-05-21T21:28:18,0.34,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-22,16.3,7.5,11.4,16.3,7.2,11.3,6.9,75.1,1.43,100,25,rain,,,31.7,19.6,196.1,1000,6.6,22.6,157.3,13.6,5,,2021-05-22T03:59:58,2021-05-22T21:30:23,0.39,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02443099999,E4931,ESSB"
sweden,2021-05-23,16.5,7.6,11.8,16.5,7.6,11.7,7.1,75,0.16,100,4.17,rain,,,28.6,17,97.5,1004.6,6.7,21.4,224.1,19.3,7,,2021-05-23T03:58:03,2021-05-23T21:32:26,0.44,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-05-24,14.6,7.5,10.1,14.6,5.6,9.4,7.5,84.2,6.47,100,41.67,rain,,,22.5,12.5,85.6,1014.3,18.4,24.4,103.9,9,4,,2021-05-24T03:56:12,2021-05-24T21:34:28,0.47,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,02567099999,02458099999,ESSB,F4490"
