Date,temp,precip,windspeed
2020-12-08,1.3,0.58,21.1
2020-12-09,1.5,0.28,24.6
2020-12-10,2.5,0.01,18.3
2020-12-11,-0.3,0.0,20.8
2020-12-12,-2.9,0.49,11.0
2020-12-13,-2.7,2.35,7.5
2020-12-14,-1.2,1.27,16.8
2020-12-15,0.3,3.22,25.5
2020-12-16,-2.2,0.95,22.0
2020-12-17,-3.4,0.0,13.7
2020-12-18,-4.2,2.46,18.2
2020-12-19,-2.3,1.07,11.1
2020-12-20,1.4,0.0,15.8
2020-12-21,3.0,0.0,18.2
2020-12-22,0.9,0.09,10.1
2020-12-23,1.2,8.2,28.0
2020-12-24,-1.3,1.23,17.3
2020-12-25,-5.4,0.0,17.3
2020-12-26,-8.7,4.84,16.1
2020-12-27,-2.6,16.87,37.6
2020-12-28,0.7,1.59,36.6
2020-12-29,-0.2,0.81,22.1
2020-12-30,-2.7,4.69,14.8
2020-12-31,-1.0,2.7,28.7
2021-01-01,-2.2,2.19,14.5
2021-01-02,-9.8,0.0,13.1
2021-01-03,-10.8,0.0,11.1
2021-01-04,-13.8,0.0,8.5
2021-01-05,-11.4,0.54,16.4
2021-01-06,-7.7,0.04,7.3
2021-01-07,-7.4,1.64,11.5
2021-01-08,-7.7,0.29,11.1
2021-01-09,-4.7,1.97,24.6
2021-01-10,-6.8,2.82,28.9
2021-01-11,-3.6,5.56,27.0
2021-01-12,-10.2,14.22,31.8
2021-01-13,-20.6,0.1,22.2
2021-01-14,-25.7,0.01,12.1
2021-01-15,-12.5,0.0,25.4
2021-01-16,-8.1,0.0,18.1
2021-01-17,-15.7,0.0,10.7
2021-01-18,-15.6,0.0,10.9
2021-01-19,-15.4,0.15,12.3
2021-01-20,-10.1,6.21,15.7
2021-01-21,-9.4,11.79,34.5
2021-01-22,-9.4,35.45,32.4
2021-01-23,-11.7,19.28,25.7
2021-01-24,-12.6,0.09,17.0
2021-01-25,-13.6,0.32,27.9
2021-01-26,-12.4,1.44,23.3
2021-01-27,-8.3,0.09,19.6
2021-01-28,-10.0,0.58,14.6
2021-01-29,-19.1,0.0,17.0
2021-01-30,-12.7,0.22,20.4
2021-01-31,-10.3,0.17,14.2
2021-02-01,-12.2,0.5,13.5
2021-02-02,-17.0,2.22,7.5
2021-02-03,-12.0,0.2,30.0
2021-02-04,-8.2,0.0,20.9
2021-02-05,-8.2,0.0,18.1
2021-02-06,-7.5,0.29,21.8
2021-02-07,-9.2,0.0,25.3
2021-02-08,-9.3,0.0,18.1
2021-02-09,-14.4,0.0,21.0
2021-02-10,-14.5,0.0,22.8
2021-02-11,-11.3,0.0,25.2
2021-02-12,-7.8,0.0,26.0
2021-02-13,-8.1,0.3,23.3
2021-02-14,-12.8,0.0,21.1
2021-02-15,-10.8,0.0,19.5
2021-02-16,-13.4,0.56,12.0
2021-02-17,-21.2,0.67,7.4
2021-02-18,-15.5,0.15,11.0
2021-02-19,-7.3,0.2,30.5
2021-02-20,-4.6,4.43,30.3
2021-02-21,-9.4,17.05,33.8
2021-02-22,-12.1,8.17,17.2
2021-02-23,-10.2,8.49,25.6
2021-02-24,-6.9,5.63,29.0
2021-02-25,1.4,0.0,14.7
2021-02-26,0.2,0.0,32.7
2021-02-27,-0.3,0.89,22.7
2021-02-28,5.9,0.0,30.3
2021-03-01,4.7,0.0,46.3
2021-03-02,2.9,0.0,30.4
2021-03-03,-0.1,0.0,39.5
2021-03-04,-5.2,0.2,29.3
2021-03-05,-6.9,0.0,20.8
2021-03-06,-4.0,1.53,44.9
2021-03-07,-3.6,0.19,34.4
2021-03-08,-8.2,0.29,20.8
2021-03-09,-12.8,3.89,12.1
2021-03-10,-14.7,0.01,25.2
2021-03-11,-8.3,1.28,46.4
2021-03-12,-5.2,1.33,28.9
2021-03-13,-4.3,0.0,12.1
2021-03-14,-3.7,0.0,8.4
2021-03-15,-2.7,0.0,7.3
2021-03-16,-2.7,0.0,20.8
2021-03-17,-7.1,0.0,16.9
2021-03-18,-6.8,0.0,30.8
2021-03-19,-7.7,0.0,24.6
2021-03-20,1.5,1.96,22.5
2021-03-21,-0.4,0.29,47.8
2021-03-22,-4.3,0.0,19.6
2021-03-23,4.7,0.0,32.9
2021-03-24,5.5,0.0,24.5
2021-03-25,3.4,0.0,18.4
2021-03-26,-0.8,0.0,21.9
2021-03-27,0.8,0.0,25.6
2021-03-28,1.7,1.49,20.8
2021-03-29,1.0,1.41,23.1
2021-03-30,4.8,0.01,38.1
2021-03-31,4.5,0.0,31.7
2021-04-01,3.1,0.0,25.3
2021-04-02,1.9,0.01,23.3
2021-04-03,2.6,0.0,21.8
2021-04-04,4.5,0.0,24.6
2021-04-05,0.0,1.78,26.8
2021-04-06,-2.0,0.0,19.4
2021-04-07,1.3,0.0,21.7
2021-04-08,-0.6,0.0,21.1
2021-04-09,-2.1,5.58,32.0
2021-04-10,-0.1,1.06,21.8
2021-04-11,2.2,0.0,30.4
2021-04-12,-0.5,0.82,10.1
2021-04-13,-0.3,3.45,17.9
2021-04-14,0.5,0.0,31.6
2021-04-15,4.7,0.0,21.9
2021-04-16,3.8,0.0,10.9
2021-04-17,2.8,0.0,15.5
2021-04-18,2.6,0.0,13.4
2021-04-19,3.2,0.0,14.4
2021-04-20,3.5,0.0,15.7
2021-04-21,3.3,0.0,21.1
2021-04-22,2.5,0.1,29.0
2021-04-23,0.0,10.34,32.1
2021-04-24,0.0,2.92,32.9
2021-04-25,1.4,0.85,28.1
2021-04-26,2.0,0.0,35.3
2021-04-27,2.3,0.19,19.3
2021-04-28,0.8,0.09,21.7
2021-04-29,1.6,0.0,18.2
2021-04-30,2.2,0.0,25.3
2021-05-01,0.9,0.0,28.2
2021-05-02,1.4,0.1,18.1
2021-05-03,1.9,0.03,17.5
2021-05-04,3.4,0.0,17.2
2021-05-05,3.1,0.0,16.1
2021-05-06,2.5,0.0,15.8
2021-05-07,1.5,0.0,27.9
2021-05-08,3.0,0.09,21.4
2021-05-09,5.0,0.0,23.5
2021-05-10,4.0,0.58,14.6
2021-05-11,6.8,3.24,15.7
2021-05-12,9.5,0.01,7.5
2021-05-13,11.5,0.0,20.8
2021-05-14,7.4,0.0,25.5
2021-05-15,7.1,1.36,17.8
2021-05-16,7.8,3.17,13.0
2021-05-17,10.2,16.49,23.8
2021-05-18,8.1,7.38,24.0
2021-05-19,8.1,3.36,10.0
2021-05-20,11.0,0.0,34.2
2021-05-21,5.0,6.16,34.2
2021-05-22,1.9,5.64,27.0
2021-05-23,3.3,1.16,14.8
2021-05-24,5.4,0.0,14.4
2021-05-25,6.3,0.03,21.3
2021-05-26,9.7,0.0,17.9
2021-05-27,7.8,0.0,21.8
2021-05-28,9.3,0.0,28.9
2021-05-29,7.6,0.0,25.2
2021-05-30,10.4,0.0,25.4
2021-05-31,13.3,0.0,34.7
2021-06-01,14.1,0.0,17.0
2021-06-02,14.0,0.0,17.1
2021-06-03,14.9,0.0,29.0
2021-06-04,17.3,0.0,26.6
2021-06-05,18.6,0.0,18.4
2021-06-06,18.6,0.0,14.0
2021-06-07,16.5,0.0,14.6
2021-06-08,16.5,0.03,20.8
2021-06-09,15.8,2.11,18.8
2021-06-10,18.9,0.0,24.5
2021-06-11,16.0,0.0,35.4
2021-06-12,13.6,9.92,30.6
2021-06-13,14.2,0.0,32.9
2021-06-14,12.0,0.01,25.7
2021-06-15,12.5,29.67,35.7
2021-06-16,11.5,0.0,29.1
2021-06-17,11.7,0.0,24.7
2021-06-18,12.9,1.33,31.6
2021-06-19,12.7,3.09,21.8
2021-06-20,12.0,4.77,13.5
2021-06-21,13.6,30.23,15.6
2021-06-22,15.0,1.99,19.2
2021-06-23,15.2,0.0,14.6
2021-06-24,17.5,0.0,19.3
2021-06-25,17.6,0.0,25.2
2021-06-26,16.7,0.48,15.5
2021-06-27,16.9,0.58,18.1
2021-06-28,16.2,0.0,24.7
2021-06-29,16.9,0.0,21.9
2021-06-30,16.5,0.0,19.4
2021-07-01,16.5,0.0,22.9
2021-07-02,20.5,0.0,17.0
2021-07-03,20.7,0.0,14.6
2021-07-04,22.3,0.0,21.3
2021-07-05,22.9,0.0,14.9
2021-07-06,22.4,0.0,21.2
2021-07-07,20.2,0.0,28.1
2021-07-08,20.0,3.3,23.8
2021-07-09,20.1,0.0,20.9
2021-07-10,21.4,0.0,14.4
2021-07-11,20.9,13.03,15.6
2021-07-12,21.8,0.0,22.0
2021-07-13,20.1,0.0,17.1
2021-07-14,20.7,0.0,15.5
2021-07-15,19.8,0.67,24.3
2021-07-16,17.3,0.0,29.6
2021-07-17,19.0,0.0,28.9
2021-07-18,15.0,16.32,28.4
2021-07-19,14.9,0.01,28.2
2021-07-20,12.6,2.49,31.7
2021-07-21,13.0,0.0,27.7
2021-07-22,16.2,0.09,38.8
2021-07-23,14.5,0.0,23.8
2021-07-24,14.4,0.0,19.6
2021-07-25,17.6,0.2,21.8
2021-07-26,19.4,0.06,14.4
2021-07-27,19.1,6.6,15.6
2021-07-28,21.8,0.0,14.5
2021-07-29,19.9,0.0,16.1
2021-07-30,15.9,0.1,14.5
2021-07-31,15.2,0.03,14.6
2021-08-01,16.3,0.0,19.3
2021-08-02,13.1,0.0,15.5
2021-08-03,14.4,0.0,29.4
2021-08-04,15.0,0.0,25.5
2021-08-05,15.2,0.0,22.0
2021-08-06,16.7,0.0,19.6
2021-08-07,17.3,0.0,17.2
2021-08-08,15.7,8.35,21.6
2021-08-09,15.6,6.35,24.4
2021-08-10,16.2,0.29,18.1
2021-08-11,16.9,0.03,23.0
2021-08-12,16.6,0.0,15.0
2021-08-13,17.0,0.0,20.7
2021-08-14,15.7,2.74,14.9
2021-08-15,15.6,3.54,14.4
2021-08-16,12.4,0.0,20.4
2021-08-17,12.6,0.0,13.5
2021-08-18,14.9,30.29,22.2
2021-08-19,14.2,19.33,22.9
2021-08-20,14.0,13.53,17.1
2021-08-21,12.0,11.09,24.5
2021-08-22,11.1,0.0,24.5
2021-08-23,9.2,0.0,21.0
2021-08-24,9.5,2.93,28.1
2021-08-25,9.2,21.31,41.4
2021-08-26,10.3,0.0,14.8
2021-08-27,9.9,0.0,12.0
2021-08-28,10.9,0.0,9.9
2021-08-29,13.0,0.0,10.4
2021-08-30,13.3,0.0,16.0
2021-08-31,13.8,0.0,32.8
2021-09-01,10.6,0.1,32.8
2021-09-02,7.6,2.59,24.4
2021-09-03,8.9,0.03,31.8
2021-09-04,7.5,0.0,24.8
2021-09-05,8.6,0.0,13.6
2021-09-06,10.5,0.0,18.1
2021-09-07,11.8,1.57,14.6
2021-09-08,14.7,0.2,39.0
2021-09-09,9.9,0.0,15.7
2021-09-10,8.4,0.0,17.0
2021-09-11,8.0,0.0,11.0
2021-09-12,8.7,20.06,8.5
2021-09-13,9.3,1.41,42.4
2021-09-14,5.8,5.67,35.3
2021-09-15,5.2,0.57,15.7
2021-09-16,5.9,0.02,13.6
2021-09-17,5.8,1.53,15.6
2021-09-18,5.6,0.96,19.2
2021-09-19,7.4,1.32,13.6
2021-09-20,7.0,0.37,19.6
2021-09-21,7.1,0.01,29.0
2021-09-22,8.4,0.09,37.4
2021-09-23,8.0,29.91,42.6
2021-09-24,7.7,13.74,25.5
2021-09-25,7.7,10.72,16.8
2021-09-26,6.9,0.0,18.2
2021-09-27,9.4,0.0,19.4
2021-09-28,9.0,0.0,19.4
2021-09-29,9.0,0.0,17.1
2021-09-30,8.2,0.0,14.6
2021-10-01,8.7,0.67,32.9
2021-10-02,9.7,4.02,36.5
2021-10-03,9.5,0.0,39.0
2021-10-04,10.2,9.18,46.5
2021-10-05,9.5,1.08,28.2
2021-10-06,9.1,43.04,19.6
2021-10-07,9.5,1.74,18.4
2021-10-08,6.7,4.95,19.6
2021-10-09,7.2,0.0,14.7
2021-10-10,10.1,1.21,18.2
2021-10-11,8.3,0.09,21.0
2021-10-12,5.5,0.58,20.9
2021-10-13,2.7,0.01,11.0
2021-10-14,2.9,12.48,38.0
2021-10-15,3.9,24.22,30.6
2021-10-16,0.6,12.73,40.0
2021-10-17,2.3,6.04,41.1
2021-10-18,1.6,0.0,28.1
2021-10-19,-1.5,0.0,29.6
2021-10-20,1.3,25.05,38.7
2021-10-21,-0.6,0.9,20.8
2021-10-22,-0.4,6.72,19.7
2021-10-23,-4.3,0.0,17.2
2021-10-24,-5.1,2.9,18.5
2021-10-25,2.2,10.22,18.3
2021-10-26,0.4,0.2,12.4
2021-10-27,-1.3,2.34,15.5
2021-10-28,1.8,3.46,25.7
2021-10-29,1.5,0.0,11.1
2021-10-30,2.8,6.63,17.2
2021-10-31,1.2,1.62,11.1
2021-11-01,3.1,0.93,25.5
2021-11-02,6.3,0.09,34.9
2021-11-03,5.4,10.52,17.9
2021-11-04,4.0,3.97,8.9
2021-11-05,2.0,0.93,10.0
2021-11-06,-0.8,0.0,23.0
2021-11-07,-2.7,0.0,22.9
2021-11-08,-7.3,0.0,16.1
2021-11-09,-0.9,3.0,32.4
2021-11-10,2.0,0.0,18.3
2021-11-11,1.9,0.0,16.3
2021-11-12,-1.4,0.0,19.4
2021-11-13,-4.5,0.0,10.9
2021-11-14,-6.5,0.0,13.5
2021-11-15,0.7,0.09,19.5
2021-11-16,1.6,0.0,14.6
2021-11-17,3.4,1.46,22.0
2021-11-18,0.5,4.33,12.1
2021-11-19,-1.9,0.0,18.0
2021-11-20,-1.5,0.0,22.0
2021-11-21,-5.1,0.0,25.0
2021-11-22,-7.7,1.94,14.3
2021-11-23,-4.5,2.95,17.6
2021-11-24,-7.5,0.19,26.9
2021-11-25,-10.7,0.0,14.5
2021-11-26,-14.3,0.0,18.1
2021-11-27,-13.0,0.28,14.4
2021-11-28,-15.6,0.9,16.0
2021-11-29,-14.8,0.01,21.4
2021-11-30,-14.7,0.42,20.6
2021-12-01,-15.9,0.0,26.6
2021-12-02,-7.2,4.02,13.8
2021-12-03,-7.4,0.79,14.7
2021-12-04,-10.5,3.35,14.7
2021-12-05,-16.8,0.97,11.1
2021-12-06,-18.1,0.32,12.3
2021-12-07,-13.0,2.63,11.1
2021-12-08,-18.6,0.29,9.7
2021-12-09,-11.1,0.01,28.9
2021-12-10,-2.6,2.06,28.1
2021-12-11,-1.8,1.9,11.1
2021-12-12,-1.1,4.65,19.5
2021-12-13,-2.7,0.0,14.6
2021-12-14,-8.1,1.05,12.4
2021-12-15,-2.4,0.0,19.5
2021-12-16,0.8,0.0,28.9
2021-12-17,0.1,0.0,35.1
2021-12-18,1.6,0.0,29.0
2021-12-19,-2.9,0.38,19.5
2021-12-20,-9.5,0.95,20.5
2021-12-21,-15.9,0.0,14.3
2021-12-22,-21.9,0.0,8.9
2021-12-23,-12.4,1.07,30.3
2021-12-24,-8.9,0.0,31.7
2021-12-25,-10.9,0.66,25.4
2021-12-26,-13.5,0.0,21.3
2021-12-27,-15.3,0.0,15.6
2021-12-28,-16.6,1.44,8.7
2021-12-29,-8.5,2.83,11.0
2021-12-30,-3.9,2.45,20.6
2021-12-31,-8.0,0.67,22.9
2022-01-01,-12.0,0.0,24.9
2022-01-02,-8.3,3.47,32.4
2022-01-03,-5.7,3.67,18.3
2022-01-04,-7.4,3.9,14.7
2022-01-05,-11.7,0.93,10.8
2022-01-06,-11.5,3.87,21.3
2022-01-07,-14.1,0.0,19.4
2022-01-08,-24.5,0.0,9.6
2022-01-09,-24.3,0.0,8.0
2022-01-10,-18.1,0.0,14.0
2022-01-11,-2.7,0.0,18.1
2022-01-12,-0.3,0.0,22.6
2022-01-13,1.6,0.0,37.3
2022-01-14,0.0,0.0,32.1
2022-01-15,-1.1,0.69,29.0
2022-01-16,1.6,0.0,46.5
2022-01-17,-3.2,0.0,42.6
2022-01-18,-2.3,0.38,25.1
2022-01-19,4.2,0.0,25.2
2022-01-20,-2.1,0.0,28.4
2022-01-21,-6.1,0.0,31.7
2022-01-22,-6.6,1.61,25.4
2022-01-23,2.7,0.0,29.1
2022-01-24,3.1,0.0,29.2
2022-01-25,-2.6,0.0,28.7
2022-01-26,-4.2,0.57,14.4
2022-01-27,-3.2,1.7,11.0
2022-01-28,-6.9,0.9,24.9
2022-01-29,-7.0,4.55,28.8
2022-01-30,-11.0,0.0,22.1
2022-01-31,-16.1,0.0,14.6
2022-02-01,-15.9,0.4,17.1
2022-02-02,-12.5,3.13,11.0
2022-02-03,-16.2,3.28,10.8
2022-02-04,-9.3,15.3,49.7
2022-02-05,-2.0,0.57,28.7
2022-02-06,-3.2,10.15,28.6
2022-02-07,-2.3,3.28,21.6
2022-02-08,-4.4,1.92,28.6
2022-02-09,-5.7,0.0,41.2
2022-02-10,-3.3,0.0,21.8
2022-02-11,-4.6,0.0,24.7
2022-02-12,-14.2,0.0,13.3
2022-02-13,-8.1,2.34,24.6
2022-02-14,-13.5,0.0,21.3
2022-02-15,-13.8,0.01,18.1
2022-02-16,-7.9,2.1,14.9
2022-02-17,-5.1,9.86,21.5
2022-02-18,-4.6,2.97,24.8
2022-02-19,-3.8,0.94,21.4
2022-02-20,-9.9,0.0,17.6
2022-02-21,-13.2,1.84,10.7
2022-02-22,-16.4,2.03,10.8
2022-02-23,-15.3,1.29,30.8
2022-02-24,-0.6,1.98,34.2
2022-02-25,-2.4,0.0,25.5
2022-02-26,-6.1,0.0,29.2
2022-02-27,-0.4,0.0,21.0
2022-02-28,0.6,0.0,18.1
2022-03-01,-1.9,0.19,15.2
2022-03-02,3.0,0.19,31.8
2022-03-03,-2.0,0.0,28.1
2022-03-04,-6.8,0.0,10.9
2022-03-05,-3.9,0.0,14.3
2022-03-06,-3.3,0.0,24.4
2022-03-07,-4.3,7.96,24.9
2022-03-08,-5.2,0.37,10.9
2022-03-09,-4.9,0.0,21.8
2022-03-10,-0.1,0.0,18.4
2022-03-11,1.2,0.0,11.1
2022-03-12,-1.9,0.0,14.0
2022-03-13,-4.8,0.0,7.3
2022-03-14,-7.5,0.0,10.5
2022-03-15,-10.1,0.09,10.7
2022-03-16,-3.5,0.0,18.2
2022-03-17,-0.6,0.0,25.2
2022-03-18,2.3,0.19,28.8
2022-03-19,5.2,0.0,25.7
2022-03-20,7.6,0.0,18.4
2022-03-21,5.5,0.0,32.0
2022-03-22,0.6,0.0,14.4
2022-03-23,3.7,0.0,22.0
2022-03-24,2.7,0.0,21.8
2022-03-25,-0.9,7.46,13.5
2022-03-26,-3.5,0.0,34.3
2022-03-27,-6.6,5.4,42.6
2022-03-28,-5.9,6.37,23.2
2022-03-29,-6.2,0.0,31.8
2022-03-30,-2.1,0.66,26.5
2022-03-31,-3.9,0.0,21.8
2022-04-01,-5.5,0.0,17.1
2022-04-02,-2.4,0.0,21.9
2022-04-03,-3.3,0.76,19.3
2022-04-04,-4.4,5.41,14.5
2022-04-05,-5.8,2.65,31.8
2022-04-06,-0.8,6.79,17.2
2022-04-07,-4.3,7.96,16.2
2022-04-08,-2.2,17.21,27.5
2022-04-09,0.5,3.89,17.1
2022-04-10,-1.3,0.0,21.8
2022-04-11,1.4,0.0,22.0
2022-04-12,1.2,0.0,11.0
2022-04-13,1.6,0.0,14.6
2022-04-14,2.8,0.0,20.7
2022-04-15,1.3,0.0,16.0
2022-04-16,-0.4,0.0,13.4
2022-04-17,3.9,0.0,14.5
2022-04-18,2.2,0.0,11.0
2022-04-19,3.4,0.0,9.9
2022-04-20,2.0,0.0,14.5
2022-04-21,4.0,0.0,13.5
2022-04-22,5.9,0.0,17.1
2022-04-23,4.4,0.0,13.1
2022-04-24,1.8,0.0,19.5
2022-04-25,2.7,1.94,26.4
2022-04-26,1.0,0.0,29.0
2022-04-27,-0.8,0.0,25.5
2022-04-28,0.1,0.0,24.5
2022-04-29,0.7,0.67,20.9
2022-04-30,2.3,0.77,17.0
