name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lulea,2022-03-13,-3.3,-6.1,-4.8,-3.3,-9.6,-5.2,-5.2,96.8,0,0,0,,0,42.9,11,7.3,158.9,1024.1,52.5,0.7,66.5,5.6,2,10,2022-03-13T05:58:45,2022-03-13T17:24:41,0.39,Partially cloudy,Partly cloudy throughout the day.,fog,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-14,-4.2,-10.9,-7.5,-5.3,-13.1,-8.6,-8.3,94.1,0,0,0,,0,35.7,10.6,10.5,199.6,1026,62,6.6,82.1,7.3,3,10,2022-03-14T05:54:59,2022-03-14T17:27:54,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-15,-5.7,-12,-10.1,-8.8,-16.1,-11.2,-11.2,91.5,0.09,100,4.17,snow,0,32.7,14,10.7,185.5,1026,56.6,11.7,89.8,7.7,3,10,2022-03-15T05:51:14,2022-03-15T17:31:07,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-16,-0.2,-9.4,-3.5,-3.3,-10.3,-6.4,-3.9,96.9,0,0,0,,0,31.1,25.5,18.2,173.1,1027.6,5.4,2.4,111.9,9.7,3,10,2022-03-16T05:47:28,2022-03-16T17:34:20,0.48,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-17,1.9,-3.4,-0.6,-2.6,-8.9,-5.6,-1.4,94.1,0,0,0,,0,30.1,39.4,25.2,181.5,1029.8,52.2,12.6,103.3,8.8,3,10,2022-03-17T05:43:43,2022-03-17T17:37:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-18,7.6,-1.2,2.3,4.6,-6.2,-2.3,-2.7,72.3,0.19,100,4.17,"rain,snow",0.7,30.5,43.3,28.8,212.6,1027.8,38.8,35.9,77.9,6.7,3,10,2022-03-18T05:39:57,2022-03-18T17:40:44,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-19,10.3,-3.8,5.2,10.3,-8.2,2.1,-0.9,64.9,0,0,0,,0,36.8,43.6,25.7,220.9,1030.4,38.6,36,54.2,4.8,2,10,2022-03-19T05:36:11,2022-03-19T17:43:56,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-20,11.3,4.8,7.6,11.3,1.9,5.9,-1.8,53.4,0,0,0,,0,35.3,25.8,18.4,238.8,1035,9.7,35.6,86.3,7.5,3,10,2022-03-20T05:32:24,2022-03-20T17:47:08,0.53,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-21,9.9,-1.9,5.5,6.9,-4.7,3.1,-4,52.8,0,0,0,,0,30.3,39.3,32,235,1029.6,12.2,52.2,115.2,10,4,10,2022-03-21T05:28:38,2022-03-21T17:50:20,0.56,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-22,6.9,-4.3,0.6,4.8,-4.4,-0.4,-2.6,80.2,0,0,0,,0,27.4,21.6,14.4,185.7,1026.4,9.5,43.7,127.9,11,4,10,2022-03-22T05:24:51,2022-03-22T17:53:31,0.61,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-23,10,-5.1,3.7,10,-5.1,2.3,-1.4,71.4,0,0,0,,0,24.8,35.9,22,269.8,1016.1,30.6,25.6,111.9,9.5,4,10,2022-03-23T05:21:05,2022-03-23T17:56:43,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-24,6.8,-0.3,2.7,4.6,-2.7,0.2,-3.2,65.5,0,0,0,,0,25,32,21.8,149.6,1016.8,68,29.7,116.3,10,4,10,2022-03-24T05:17:18,2022-03-24T17:59:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-25,0.1,-2.9,-0.9,-0.8,-7.6,-2.9,-2,92.7,7.46,100,58.33,"rain,snow",4.9,25.5,21.4,13.5,102.2,1003.7,88.9,11.8,43.6,3.8,2,10,2022-03-25T05:13:31,2022-03-25T18:03:06,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-26,-0.1,-8.1,-3.5,-5.6,-13.8,-9.7,-8.7,68.4,0,0,0,snow,0.3,34.5,58.4,34.3,341.5,1015.7,40.2,19.6,137.8,11.9,5,10,2022-03-26T05:09:44,2022-03-26T18:06:18,0.83,Partially cloudy,Partly cloudy throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-27,-3.2,-12.6,-6.6,-9.1,-13.7,-11.6,-9.5,80.4,5.4,100,37.5,snow,6.5,36.8,57.5,42.6,196,1014.6,43,15.3,61,5,2,10,2022-03-27T06:05:57,2022-03-27T19:09:30,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-28,-4,-9.5,-5.9,-9.4,-16.7,-12,-9.8,76.3,6.37,100,41.67,snow,3.8,41.9,36,23.2,136.1,998.7,57.4,16.2,117.1,10,4,10,2022-03-28T06:02:10,2022-03-28T19:12:42,0.92,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-29,-0.1,-12,-6.2,-6.4,-21.2,-13.9,-12.1,63.5,0,0,0,snow,0,36.2,49.7,31.8,326.7,1003,42,29.2,100,8.6,3,10,2022-03-29T05:58:23,2022-03-29T19:15:54,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-30,0.2,-4,-2.1,-4.6,-10.8,-8,-7.5,67,0.66,100,8.33,snow,0,33.3,59.8,26.5,340.4,1001.1,46.6,22.8,122.4,10.5,4,10,2022-03-30T05:54:36,2022-03-30T19:19:07,0.99,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-03-31,0.2,-8,-3.9,0,-14.9,-8.6,-9.8,64.7,0,0,0,snow,0,31.2,32,21.8,302.3,1010.5,53.9,26.5,146,12.6,5,10,2022-03-31T05:50:48,2022-03-31T19:22:19,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02191099999,02176099999,02186099999,ESPA"
Lulea,2022-04-01,-1.9,-11,-5.5,-3.6,-16,-9.1,-10.4,69.3,0,0,0,snow,0,34.6,28.8,17.1,254.4,1016.2,40.6,24.1,146.2,12.7,5,10,2022-04-01T05:47:01,2022-04-01T19:25:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-02,3.8,-10.7,-2.4,-0.5,-12.4,-6.5,-10.7,54.4,0,0,0,,0,35.7,35.5,21.9,250.8,1005.3,23.6,24.8,137.1,11.8,5,10,2022-04-02T05:43:13,2022-04-02T19:28:46,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-03,-0.5,-5.2,-3.3,-2.2,-10.9,-7.1,-7.3,74.7,0.76,100,4.17,snow,0,35.4,28.2,19.3,223.9,999.9,30.7,21.9,159.3,13.6,5,10,2022-04-03T05:39:26,2022-04-03T19:31:59,0.03,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-04,-2,-7,-4.4,-4.4,-12.7,-8.6,-7,83.2,5.41,100,58.33,snow,5.5,37.4,21.9,14.5,85.4,992.5,63.5,13.1,100.9,8.8,3,10,2022-04-04T05:35:38,2022-04-04T19:35:13,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-05,-0.8,-9.9,-5.8,-5.3,-17.9,-12.9,-8,84,2.65,100,37.5,snow,1.2,38.6,46.1,31.8,320.1,980.9,59.3,12.7,118.3,10.1,4,10,2022-04-05T05:31:50,2022-04-05T19:38:28,0.09,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-06,0.9,-4.2,-0.8,-2.8,-8.6,-4.6,-1.4,95.2,6.79,100,75,"rain,snow",2.6,42.6,32.5,17.2,74,981.6,95,11.1,107.9,9.2,3,10,2022-04-06T05:28:03,2022-04-06T19:41:43,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-07,-1,-8.2,-4.3,-2,-13.8,-8.8,-5.5,91.4,7.96,100,58.33,"rain,snow",4,45.6,28.9,16.2,70.5,988.6,67.3,13.7,102.9,8.7,3,10,2022-04-07T05:24:15,2022-04-07T19:44:58,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-08,1,-6.1,-2.2,-3.6,-11.4,-7.2,-2.8,95.5,17.21,100,62.5,"rain,snow",13.4,53.3,51.1,27.5,63,984,63.5,13.4,37.5,3.4,1,10,2022-04-08T05:20:27,2022-04-08T19:48:14,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-09,1.9,-2.9,0.5,-0.3,-7.8,-2.9,-0.5,93.8,3.89,100,45.83,"rain,snow",0.3,55.5,32.2,17.1,152,983.3,63.1,18.1,46.8,4.1,2,10,2022-04-09T05:16:39,2022-04-09T19:51:30,0.26,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-10,1,-7.1,-1.3,0.1,-8.7,-4.2,-2.9,89.5,0,0,0,snow,0.2,50.7,25,21.8,114.5,988.8,77.2,25,125.5,10.9,4,10,2022-04-10T05:12:51,2022-04-10T19:54:47,0.31,Partially cloudy,Partly cloudy throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-11,6,-4,1.4,4.6,-9.4,-2,-3.3,72.9,0,0,0,snow,0,47.7,32.3,22,293.5,998.7,38,25,159.7,13.7,5,10,2022-04-11T05:09:03,2022-04-11T19:58:05,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-12,6.2,-4.6,1.2,5.5,-7.9,0,-3.7,71,0,0,0,,0,45,17.9,11,240.3,1014.2,40.2,25.1,164,14,5,10,2022-04-12T05:05:15,2022-04-12T20:01:23,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-13,4.5,-0.2,1.6,4.5,-2.4,0,-2,78,0,0,0,,0,42,21.7,14.6,198.5,1020.2,74,24,102.5,8.9,3,10,2022-04-13T05:01:26,2022-04-13T20:04:42,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-14,6,-0.1,2.8,4.6,-2.8,0.3,-2,73.1,0,0,0,,0,39.6,28.3,20.7,304.6,1019.1,72.5,24.2,112.3,9.6,4,10,2022-04-14T04:57:38,2022-04-14T20:08:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-15,5.8,-3,1.3,5.7,-8,-1.7,-5.5,62.7,0,0,0,,0,36.7,24.7,16,298.4,1029,0,24.9,209.1,18.1,6,10,2022-04-15T04:53:50,2022-04-15T20:11:22,0.49,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-16,3.5,-4.2,-0.4,1.5,-4.8,-1.8,-3.6,79.4,0,0,0,,0,35.3,14.5,13.4,149,1027.6,54.3,24.4,182.4,15.7,5,10,2022-04-16T04:50:02,2022-04-16T20:14:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-17,11.5,-2.6,3.9,11.5,-2.6,3.4,-0.2,76.4,0,0,0,rain,0,33.4,17.7,14.5,241,1024.3,4.1,25,191.6,16.5,6,10,2022-04-17T04:46:14,2022-04-17T20:18:05,0.51,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-18,5.9,-1.9,2.2,4.6,-2,1.2,-0.2,84.8,0,0,0,rain,0,27.9,14.4,11,143.8,1020.4,12.4,23.7,64.9,5.6,2,10,2022-04-18T04:42:25,2022-04-18T20:21:28,0.52,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-19,9.8,-1.6,3.4,9,-4.5,2.3,0.2,81.2,0,0,0,rain,6.8,19.1,11,9.9,146.9,1023,7.9,26.5,43.5,3.8,1,10,2022-04-19T04:38:37,2022-04-19T20:24:52,0.55,Clear,Clear conditions throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-20,6.8,-2,2,4.7,-2,0.5,-0.3,85.1,0,0,0,rain,0,12.3,17.9,14.5,122.5,1026,1.6,26,137,11.8,4,10,2022-04-20T04:34:49,2022-04-20T20:28:16,0.59,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-21,8.2,-2.8,4,7.1,-4.3,3.1,-0.2,75.5,0,0,0,,0,9,31.8,13.5,232.4,1025.9,14.8,28.2,82.3,7,3,10,2022-04-21T04:31:00,2022-04-21T20:31:41,0.64,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-22,9.8,0.9,5.9,8.2,-3.6,3.4,-1,62.8,0,0,0,,0,5.9,28.9,17.1,230.8,1026.6,54.8,27.9,216.5,18.5,6,10,2022-04-22T04:27:12,2022-04-22T20:35:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-23,7,0,4.4,5,-0.3,2.6,-1.9,64.3,0,0,0,rain,0,5.9,21.6,13.1,250.9,1026.5,53.9,24.8,147.8,12.7,6,10,2022-04-23T04:23:23,2022-04-23T20:38:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-24,5.1,-3,1.8,2.8,-3,-0.3,-2.8,72.3,0,0,0,,0,7.1,28.3,19.5,196.3,1020.2,20.4,23.8,201.8,17.4,6,10,2022-04-24T04:19:35,2022-04-24T20:42:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-25,7.6,-2.2,2.7,6,-5,0.4,-0.5,80.3,1.94,100,25,"rain,snow",0,5.1,42.6,26.4,270,1009.1,69.7,27.2,139.1,11.9,4,10,2022-04-25T04:15:47,2022-04-25T20:45:32,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-26,2.9,-1.2,1,-1.8,-6.8,-4.2,-7.9,53.5,0,0,0,snow,0,2.8,42.7,29,332.3,1013.1,39.8,37.3,225.9,19.4,6,10,2022-04-26T04:11:58,2022-04-26T20:49:01,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-27,3,-4.9,-0.8,-1,-9.3,-4.9,-9.4,52.9,0,0,0,,0,1.2,39.4,25.5,273.1,1020.2,19.2,29.1,233.5,20.1,6,10,2022-04-27T04:08:10,2022-04-27T20:52:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-28,3.9,-5.1,0.1,1,-7.3,-3,-7.9,56.1,0,0,0,snow,0,0.2,35.6,24.5,243,1017.3,37.7,29.1,194.8,17,6,10,2022-04-28T04:04:22,2022-04-28T20:56:04,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-04-29,4,-4.2,0.7,1.9,-8.2,-2.6,-8.8,50.9,0.67,100,4.17,"rain,snow",0,3.6,32.2,20.9,279.5,1020.8,50.3,27.1,229.3,19.7,6,10,2022-04-29T04:00:33,2022-04-29T20:59:37,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-04-30,5.9,-1.3,2.3,4.1,-3.5,-0.2,-2.1,74.9,0.77,100,8.33,"rain,snow",0,1.5,28.6,17,248.5,1016.8,77.3,22.7,208.4,18.1,6,10,2022-04-30T03:56:45,2022-04-30T21:03:11,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
